brand,model,fuel_type,price,size,Depreciation Rate,Carbon Tax,Buying Price,Profit,imported
BMW,335 i xDrive,Gasoline,17500.0,8,0.8,200,14200.0,3300.0,1.0
Land,Rover Range Rover P530 SE,Gasoline,164725.0,9,0.8,200,131980.0,32745.0,1.0
Dodge,Durango SRT 392,Gasoline,64683.0,8,0.8,200,51946.4,12736.599999999999,1.0
BMW,M3 Base,Gasoline,50500.0,8,0.8,200,40600.0,9900.0,1.0
Ford,Fiesta ST,Gasoline,18300.0,9,0.8,200,14840.0,3460.0,0.0
Lincoln,MKS Base,Gasoline,9500.0,10,0.8,200,7800.0,1700.0,1.0
Chevrolet,Tahoe Premier,Gasoline,46000.0,10,0.8,200,37000.0,9000.0,1.0
Ferrari,F430 Berlinetta,Gasoline,99999.0,9,0.8,200,80199.20000000001,19799.79999999999,0.0
Ford,F-250 Platinum,Gasoline,72900.0,10,0.8,200,58520.0,14380.0,0.0
Mercedes-Benz,SLK-Class SLK280 Roadster,Gasoline,11500.0,8,0.8,200,9400.0,2100.0,1.0
BMW,X5 PHEV xDrive45e,Plug-In Hybrid,67900.0,9,0.95,50,64555.0,3345.0,0.0
Mercedes-Benz,E-Class E500,Gasoline,5800.0,9,0.8,200,4840.0,960.0,0.0
Acura,TL 3.7,Gasoline,15051.0,9,0.8,200,12240.800000000001,2810.199999999999,1.0
Hyundai,Equus Signature,Gasoline,9950.0,9,0.8,200,8160.0,1790.0,1.0
Mercedes-Benz,SL-Class SL500 Roadster,Gasoline,22000.0,9,0.8,200,17800.0,4200.0,1.0
Toyota,Land Cruiser Base,Gasoline,15900.0,10,0.8,200,12920.0,2980.0,0.0
RAM,2500 Big Horn,Gasoline,41688.0,8,0.8,200,33550.4,8137.5999999999985,1.0
Porsche,Macan S,Gasoline,68500.0,8,0.8,200,55000.0,13500.0,1.0
Mercedes-Benz,E-Class E 350,Gasoline,29998.0,9,0.8,200,24198.4,5799.5999999999985,0.0
Dodge,Magnum Base,Gasoline,4000.0,9,0.8,200,3400.0,600.0,0.0
Mercedes-Benz,E-Class E 550,Gasoline,23500.0,9,0.8,200,19000.0,4500.0,0.0
Toyota,Tundra Platinum,Gasoline,68500.0,8,0.8,200,55000.0,13500.0,0.0
Nissan,Versa 1.6 SL,Gasoline,8250.0,9,0.8,200,6800.0,1450.0,1.0
Mercedes-Benz,AMG GT 53 Base,Hybrid,110000.0,9,0.65,120,71620.0,38380.0,0.0
Buick,Enclave Avenir,Gasoline,26772.0,9,0.8,200,21617.600000000002,5154.399999999998,1.0
Porsche,911 GT3,Gasoline,144940.0,8,0.8,200,116152.0,28788.0,0.0
BMW,328 i,Gasoline,11900.0,8,0.8,200,9720.0,2180.0,1.0
Acura,ILX Premium Package,Gasoline,20999.0,9,0.8,200,16999.2,3999.7999999999993,1.0
Lexus,GX 460 Base,Gasoline,28000.0,9,0.8,200,22600.0,5400.0,0.0
Toyota,Land Cruiser Base,Gasoline,22500.0,10,0.8,200,18200.0,4300.0,1.0
Chevrolet,Corvette Base,Gasoline,35900.0,9,0.8,200,28920.0,6980.0,0.0
Mazda,Mazda6 i Touring,Gasoline,12900.0,8,0.8,200,10520.0,2380.0,0.0
Jaguar,F-TYPE R,Gasoline,52500.0,8,0.8,200,42200.0,10300.0,1.0
Audi,A3 2.0T Premium,Gasoline,25500.0,10,0.8,200,20600.0,4900.0,1.0
Chevrolet,Camaro 2SS,Gasoline,54900.0,9,0.8,200,44120.0,10780.0,1.0
Jeep,Wrangler Unlimited Sport S,Gasoline,38500.0,10,0.8,200,31000.0,7500.0,0.0
Honda,Civic Sport,Gasoline,25698.0,8,0.8,200,20758.4,4939.5999999999985,1.0
Porsche,Cayman Base,Gasoline,30000.0,8,0.8,200,24200.0,5800.0,0.0
Ford,Mustang GT,Gasoline,16000.0,9,0.8,200,13000.0,3000.0,1.0
Toyota,FJ Cruiser Base,Gasoline,24900.0,9,0.8,200,20120.0,4780.0,1.0
Land,Rover Discovery SE,Gasoline,15500.0,8,0.8,200,12600.0,2900.0,1.0
Porsche,718 Boxster S,Gasoline,55000.0,10,0.8,200,44200.0,10800.0,0.0
Chevrolet,Corvette Base,Gasoline,25500.0,10,0.8,200,20600.0,4900.0,1.0
Toyota,Avalon Limited,Gasoline,9499.0,10,0.8,200,7799.200000000001,1699.7999999999993,1.0
INFINITI,QX80 Base,Gasoline,20470.0,10,0.8,200,16576.0,3894.0,1.0
Chevrolet,Camaro 2SS,Gasoline,33000.0,10,0.8,200,26600.0,6400.0,1.0
Jeep,Liberty Renegade,Gasoline,6500.0,8,0.8,200,5400.0,1100.0,1.0
Toyota,4Runner Trail,Gasoline,23500.0,8,0.8,200,19000.0,4500.0,0.0
BMW,328 i xDrive,Gasoline,8500.0,10,0.8,200,7000.0,1500.0,1.0
Ford,Excursion Limited Ultimate,Diesel,15000.0,8,0.95,500,14750.0,250.0,0.0
Lexus,IS 300 Base,Gasoline,28000.0,10,0.8,200,22600.0,5400.0,1.0
Cadillac,CTS Performance,Gasoline,12900.0,8,0.8,200,10520.0,2380.0,1.0
Lexus,LC 500 Base,Gasoline,68495.0,10,0.8,200,54996.0,13499.0,1.0
BMW,540 i xDrive,Gasoline,42000.0,10,0.8,200,33800.0,8200.0,1.0
Chevrolet,Corvette Base,Gasoline,9900.0,9,0.8,200,8120.0,1780.0,0.0
Hummer,H2 Base,Gasoline,16900.0,10,0.8,200,13720.0,3180.0,0.0
Volvo,XC90 3.2,Gasoline,6499.0,9,0.8,200,5399.200000000001,1099.7999999999993,1.0
Jeep,Wrangler Unlimited Sahara,Gasoline,9100.0,8,0.8,200,7480.0,1620.0,0.0
Land,Rover Discovery HSE LUXURY,Gasoline,33500.0,10,0.8,200,27000.0,6500.0,0.0
BMW,340 i,Gasoline,26500.0,9,0.8,200,21400.0,5100.0,0.0
Ford,F-250 Lariat,Diesel,55000.0,10,0.95,500,52750.0,2250.0,1.0
BMW,M3 Competition,Gasoline,80000.0,9,0.8,200,64200.0,15800.0,1.0
Lexus,LC 500 Base,Gasoline,89000.0,8,0.8,200,71400.0,17600.0,0.0
BMW,750 i,Gasoline,15000.0,8,0.8,200,12200.0,2800.0,1.0
Audi,A7 3.0T Premium,Hybrid,41500.0,10,0.65,120,27095.0,14405.0,0.0
Ford,F-150 XL,Gasoline,33172.0,9,0.8,200,26737.600000000002,6434.399999999998,1.0
Dodge,Grand Caravan R/T,E85 Flex Fuel,35000.0,9,0.7,150,24650.0,10350.0,0.0
Ford,Focus SE,E85 Flex Fuel,12000.0,10,0.7,150,8550.0,3450.0,0.0
RAM,2500 Big Horn,Diesel,43640.0,10,0.95,500,41958.0,1682.0,1.0
Chevrolet,Corvette Base,Gasoline,27500.0,9,0.8,200,22200.0,5300.0,1.0
Audi,allroad 2.0T Prestige,Gasoline,17900.0,10,0.8,200,14520.0,3380.0,0.0
Chevrolet,Express 2500 Work Van,Gasoline,41400.0,8,0.8,200,33320.0,8080.0,1.0
Chevrolet,Traverse High Country,Gasoline,39244.0,9,0.8,200,31595.2,7648.799999999999,0.0
Acura,ILX Technology Plus Package,Gasoline,21000.0,10,0.8,200,17000.0,4000.0,1.0
Ford,F-150 XLT,Gasoline,43430.0,10,0.8,200,34944.0,8486.0,1.0
Chevrolet,Corvette Z06,Gasoline,47500.0,9,0.8,200,38200.0,9300.0,1.0
Cadillac,CTS 3.6L Premium Luxury,Gasoline,22500.0,10,0.8,200,18200.0,4300.0,0.0
BMW,M3 Base,Gasoline,28750.0,8,0.8,200,23200.0,5550.0,1.0
Mazda,Mazda3 FWD w/Preferred Package,Gasoline,19900.0,9,0.8,200,16120.0,3780.0,0.0
Ford,Maverick XLT,Hybrid,34000.0,9,0.65,120,22220.0,11780.0,0.0
Toyota,Highlander Hybrid Limited,Hybrid,35707.0,10,0.65,120,23329.55,12377.45,0.0
Lincoln,Town Car Signature,Gasoline,5000.0,8,0.8,200,4200.0,800.0,1.0
Mercedes-Benz,SL-Class SL550 Roadster,Gasoline,8000.0,8,0.8,200,6600.0,1400.0,0.0
Ford,Mustang GT,Gasoline,12500.0,10,0.8,200,10200.0,2300.0,1.0
Chevrolet,Suburban 1500 LT,Gasoline,18000.0,8,0.8,200,14600.0,3400.0,1.0
Ford,Fusion SE,Gasoline,11000.0,10,0.8,200,9000.0,2000.0,1.0
Audi,S4 3.0T Premium Plus,Gasoline,23000.0,8,0.8,200,18600.0,4400.0,0.0
Chevrolet,Suburban Premier,Gasoline,34900.0,10,0.8,200,28120.0,6780.0,1.0
Ford,Bronco Big Bend,Gasoline,44000.0,10,0.8,200,35400.0,8600.0,0.0
Ford,F-250 XL,E85 Flex Fuel,22000.0,9,0.7,150,15549.999999999998,6450.000000000002,0.0
Dodge,Challenger SRT Hellcat,Gasoline,64990.0,10,0.8,200,52192.0,12798.0,1.0
Genesis,G80 3.8,Gasoline,29500.0,9,0.8,200,23800.0,5700.0,1.0
Mercedes-Benz,SL-Class SL63 AMG Roadster,Gasoline,44850.0,10,0.8,200,36080.0,8770.0,0.0
Lexus,LX 570 Three-Row,Gasoline,73000.0,9,0.8,200,58600.0,14400.0,0.0
Kia,Stinger GT2,Gasoline,32500.0,10,0.8,200,26200.0,6300.0,1.0
Nissan,GT-R Premium,Gasoline,131999.0,9,0.8,200,105799.20000000001,26199.79999999999,0.0
Chevrolet,Trailblazer SS,Gasoline,47900.0,10,0.8,200,38520.0,9380.0,1.0
Chevrolet,Silverado 2500 WT,Gasoline,41885.0,10,0.8,200,33708.0,8177.0,1.0
Mercedes-Benz,E-Class E 350,Gasoline,17900.0,10,0.8,200,14520.0,3380.0,0.0
Volkswagen,Golf R Base,Gasoline,48000.0,9,0.8,200,38600.0,9400.0,0.0
Ford,Explorer Limited,Gasoline,15499.0,10,0.8,200,12599.2,2899.7999999999993,0.0
Honda,Odyssey LX,Gasoline,8900.0,8,0.8,200,7320.0,1580.0,0.0
Dodge,Ram 2500 SLT Mega Cab,Diesel,19998.0,10,0.95,500,19498.1,499.90000000000146,0.0
Honda,Civic LX,Gasoline,13000.0,9,0.8,200,10600.0,2400.0,1.0
Ford,F-250 XLT,E85 Flex Fuel,46500.0,8,0.7,150,32699.999999999996,13800.000000000004,0.0
Land,Rover Range Rover HSE SWB,Hybrid,63995.0,10,0.65,120,41716.75,22278.25,0.0
BMW,M3 Base,Gasoline,21500.0,10,0.8,200,17400.0,4100.0,1.0
Hummer,H2 Base,Gasoline,15000.0,8,0.8,200,12200.0,2800.0,1.0
Mazda,RX-8 R3,Gasoline,14000.0,10,0.8,200,11400.0,2600.0,0.0
Lexus,LX 570 Three-Row,Gasoline,87000.0,10,0.8,200,69800.0,17200.0,1.0
Chevrolet,Suburban Z71,Gasoline,64288.0,10,0.8,200,51630.4,12657.599999999999,0.0
Mercedes-Benz,S-Class S 580 4MATIC,Gasoline,122950.0,8,0.8,200,98560.0,24390.0,0.0
Chevrolet,Corvette Base,Gasoline,32000.0,9,0.8,200,25800.0,6200.0,0.0
Ford,Mustang GT Premium,Gasoline,40000.0,8,0.8,200,32200.0,7800.0,0.0
Chevrolet,Camaro Z28,Gasoline,15000.0,9,0.8,200,12200.0,2800.0,1.0
Land,Rover Discovery HSE,Gasoline,33000.0,8,0.8,200,26600.0,6400.0,1.0
Jeep,Wrangler SE,Gasoline,11999.0,9,0.8,200,9799.2,2199.7999999999993,1.0
Toyota,Highlander XLE,Gasoline,26000.0,10,0.8,200,21000.0,5000.0,0.0
Chevrolet,Corvette Grand Sport,Gasoline,45000.0,9,0.8,200,36200.0,8800.0,0.0
Chevrolet,Corvette Stingray,Gasoline,54490.0,10,0.8,200,43792.0,10698.0,0.0
Mercedes-Benz,SLK-Class SLK230 Kompressor,Gasoline,9000.0,9,0.8,200,7400.0,1600.0,0.0
Nissan,Juke NISMO RS,Gasoline,21500.0,10,0.8,200,17400.0,4100.0,1.0
Porsche,911 Carrera C2S,Gasoline,44800.0,9,0.8,200,36040.0,8760.0,1.0
Chevrolet,Colorado LT,Gasoline,24899.0,8,0.8,200,20119.2,4779.799999999999,1.0
Porsche,Macan S,Gasoline,48990.0,8,0.8,200,39392.0,9598.0,0.0
Mercedes-Benz,GLE 350 Base 4MATIC,Gasoline,82150.0,10,0.8,200,65920.0,16230.0,1.0
Toyota,Land Cruiser Base,Gasoline,65000.0,10,0.8,200,52200.0,12800.0,0.0
Toyota,Highlander Platinum,Gasoline,38700.0,8,0.8,200,31160.0,7540.0,1.0
Mercedes-Benz,SL-Class SL 63 AMG,Gasoline,41000.0,8,0.8,200,33000.0,8000.0,1.0
Ford,Thunderbird Deluxe,Gasoline,18500.0,9,0.8,200,15000.0,3500.0,1.0
RAM,2500 Big Horn,Gasoline,30000.0,9,0.8,200,24200.0,5800.0,1.0
Ford,F-350 XLT,E85 Flex Fuel,35000.0,8,0.7,150,24650.0,10350.0,0.0
Toyota,RAV4 Prime XSE,Plug-In Hybrid,49000.0,10,0.95,50,46600.0,2400.0,0.0
Ford,Focus SE,Gasoline,9500.0,10,0.8,200,7800.0,1700.0,0.0
Porsche,911 Carrera 4 GTS,Gasoline,194965.0,8,0.8,200,156172.0,38793.0,0.0
Chevrolet,Corvette Stingray w/2LT,Gasoline,88900.0,9,0.8,200,71320.0,17580.0,1.0
Ford,F-150 XLT SuperCab,Gasoline,9500.0,8,0.8,200,7800.0,1700.0,1.0
Porsche,Macan Base,Gasoline,28000.0,10,0.8,200,22600.0,5400.0,0.0
Acura,ZDX Base,Gasoline,19000.0,8,0.8,200,15400.0,3600.0,0.0
Chevrolet,Suburban Premier,Gasoline,29999.0,8,0.8,200,24199.2,5799.799999999999,1.0
Chevrolet,Traverse Premier,Gasoline,30989.0,8,0.8,200,24991.2,5997.799999999999,0.0
Mercedes-Benz,E-Class E 400,Gasoline,38880.0,10,0.8,200,31304.0,7576.0,0.0
BMW,M3 Base,Gasoline,31000.0,9,0.8,200,25000.0,6000.0,0.0
Ford,F-250 XLT,Diesel,54500.0,10,0.95,500,52275.0,2225.0,1.0
Toyota,Highlander SE,Gasoline,30000.0,8,0.8,200,24200.0,5800.0,0.0
Saturn,Sky Red Line,Gasoline,9500.0,9,0.8,200,7800.0,1700.0,0.0
Lexus,LS 460 Base,Gasoline,20500.0,9,0.8,200,16600.0,3900.0,1.0
Honda,CR-V LX,Gasoline,3750.0,10,0.8,200,3200.0,550.0,0.0
Ford,Mustang GT Premium,Gasoline,20000.0,8,0.8,200,16200.0,3800.0,1.0
Ford,F-250 Limited,Diesel,64000.0,9,0.95,500,61300.0,2700.0,1.0
Porsche,Boxster Black Edition,Gasoline,49999.0,8,0.8,200,40199.200000000004,9799.799999999996,1.0
Chevrolet,Corvette Base,Gasoline,11500.0,8,0.8,200,9400.0,2100.0,1.0
Ford,Explorer XLT,Gasoline,16000.0,10,0.8,200,13000.0,3000.0,1.0
BMW,Z4 3.0si,Gasoline,18200.0,9,0.8,200,14760.0,3440.0,1.0
Lexus,RX 350 F Sport,Gasoline,26000.0,10,0.8,200,21000.0,5000.0,0.0
Hyundai,Accent SEL,Gasoline,19500.0,8,0.8,200,15800.0,3700.0,1.0
Ford,Expedition Max XLT,Gasoline,38500.0,8,0.8,200,31000.0,7500.0,0.0
BMW,328 i xDrive,Gasoline,19500.0,9,0.8,200,15800.0,3700.0,0.0
Ford,Fusion SE,Gasoline,10000.0,8,0.8,200,8200.0,1800.0,0.0
Ford,F-150 XLT,Gasoline,39500.0,9,0.8,200,31800.0,7700.0,1.0
Ford,F-150 Platinum,Gasoline,62890.0,10,0.8,200,50512.0,12378.0,0.0
Dodge,Ram 1500 SLT Mega Cab,Gasoline,11000.0,10,0.8,200,9000.0,2000.0,0.0
Honda,Civic EX,Gasoline,14000.0,8,0.8,200,11400.0,2600.0,1.0
Land,Rover Range Rover Velar P250 S R-Dynamic,Gasoline,44000.0,9,0.8,200,35400.0,8600.0,0.0
Toyota,Tacoma Base,Gasoline,20000.0,10,0.8,200,16200.0,3800.0,0.0
Ford,F-250 XLT,E85 Flex Fuel,45998.0,8,0.7,150,32348.6,13649.400000000001,0.0
Mercedes-Benz,Sprinter 2500 Standard Roof,Gasoline,64000.0,8,0.8,200,51400.0,12600.0,1.0
RAM,2500 Big Horn,Diesel,45000.0,8,0.95,500,43250.0,1750.0,1.0
BMW,328 i xDrive,Gasoline,6000.0,9,0.8,200,5000.0,1000.0,0.0
Ford,Explorer XLT,E85 Flex Fuel,25000.0,10,0.7,150,17650.0,7350.0,0.0
Chevrolet,Suburban LTZ,E85 Flex Fuel,30999.0,8,0.7,150,21849.3,9149.7,1.0
Mazda,MX-5 Miata Sport,Gasoline,4999.0,9,0.8,200,4199.200000000001,799.7999999999993,0.0
INFINITI,G35 Base,Gasoline,9500.0,9,0.8,200,7800.0,1700.0,1.0
Chevrolet,Express 2500 Work Van,E85 Flex Fuel,11800.0,9,0.7,150,8410.0,3390.0,1.0
Ford,Explorer Eddie Bauer,Gasoline,9999.0,8,0.8,200,8199.2,1799.7999999999993,1.0
Chevrolet,Suburban RST,Diesel,69000.0,10,0.95,500,66050.0,2950.0,0.0
Mercedes-Benz,GL-Class GL 550 4MATIC,Gasoline,24500.0,9,0.8,200,19800.0,4700.0,0.0
Ford,Focus SE,Gasoline,6500.0,8,0.8,200,5400.0,1100.0,1.0
Subaru,Crosstrek Premium,Gasoline,28000.0,9,0.8,200,22600.0,5400.0,1.0
Hyundai,Genesis Coupe 3.8 Track,Gasoline,12000.0,10,0.8,200,9800.0,2200.0,1.0
Chrysler,Town & Country LX,Gasoline,7858.0,10,0.8,200,6486.400000000001,1371.5999999999995,0.0
Porsche,Panamera Turbo,Gasoline,89750.0,8,0.8,200,72000.0,17750.0,1.0
Honda,Pilot EX-L,Gasoline,19900.0,9,0.8,200,16120.0,3780.0,1.0
Audi,A8 L 55,Hybrid,49500.0,10,0.65,120,32295.0,17205.0,0.0
Ford,Edge SE,Gasoline,18900.0,9,0.8,200,15320.0,3580.0,0.0
BMW,328 i,Gasoline,13349.0,9,0.8,200,10879.2,2469.7999999999993,0.0
Mercedes-Benz,GL-Class GL 450 4MATIC,Gasoline,10199.0,9,0.8,200,8359.2,1839.7999999999993,0.0
Ford,Ranger XLT SuperCab,Gasoline,6450.0,8,0.8,200,5360.0,1090.0,0.0
BMW,M3 CS,Gasoline,70000.0,10,0.8,200,56200.0,13800.0,1.0
Volkswagen,Golf GTI 2.0T Autobahn,Gasoline,41500.0,10,0.8,200,33400.0,8100.0,0.0
Toyota,4Runner SR5 Premium,Gasoline,36990.0,8,0.8,200,29792.0,7198.0,1.0
GMC,Yukon SLT,E85 Flex Fuel,13500.0,9,0.7,150,9600.0,3900.0,0.0
Cadillac,ATS 2.0L Turbo Luxury,Gasoline,16500.0,10,0.8,200,13400.0,3100.0,0.0
Nissan,Xterra S,Gasoline,14800.0,10,0.8,200,12040.0,2760.0,1.0
Ford,Bronco Badlands,Gasoline,51000.0,9,0.8,200,41000.0,10000.0,1.0
BMW,328 i,Gasoline,18000.0,8,0.8,200,14600.0,3400.0,0.0
Porsche,911 Turbo,Gasoline,169000.0,10,0.8,200,135400.0,33600.0,0.0
Toyota,Tundra SR5 Double Cab,Gasoline,11200.0,9,0.8,200,9160.0,2040.0,1.0
Ford,F-250 Lariat,Diesel,92000.0,8,0.95,500,87900.0,4100.0,0.0
Land,Rover Range Rover Velar P380 S,Gasoline,40000.0,8,0.8,200,32200.0,7800.0,1.0
Ford,F-250 XLT Crew Cab Super Duty,Diesel,15900.0,9,0.95,500,15605.0,295.0,0.0
Porsche,Macan S,Gasoline,39750.0,9,0.8,200,32000.0,7750.0,1.0
Mercedes-Benz,C-Class C 63 AMG,Gasoline,45000.0,8,0.8,200,36200.0,8800.0,0.0
Nissan,Pathfinder S,Gasoline,8500.0,9,0.8,200,7000.0,1500.0,0.0
Porsche,911 Carrera S,Gasoline,185950.0,10,0.8,200,148960.0,36990.0,0.0
Ford,F-250 XLT,Diesel,59000.0,9,0.95,500,56550.0,2450.0,0.0
Ford,Fusion SE,Gasoline,12500.0,9,0.8,200,10200.0,2300.0,0.0
Honda,Accord Sport,Gasoline,6000.0,9,0.8,200,5000.0,1000.0,1.0
BMW,330 i xDrive,Gasoline,17000.0,9,0.8,200,13800.0,3200.0,0.0
Acura,MDX Sport,Gasoline,7700.0,8,0.8,200,6360.0,1340.0,0.0
Chevrolet,Suburban Premier,Gasoline,59980.0,8,0.8,200,48184.0,11796.0,1.0
Chevrolet,Suburban High Country,Gasoline,68995.0,8,0.8,200,55396.0,13599.0,0.0
Cadillac,CTS-V Base,Gasoline,15000.0,8,0.8,200,12200.0,2800.0,1.0
Honda,S2000 CR,Gasoline,62000.0,9,0.8,200,49800.0,12200.0,1.0
Lexus,HS 250h Premium,Hybrid,9500.0,8,0.65,120,6295.0,3205.0,0.0
Lincoln,Navigator Base,E85 Flex Fuel,21500.0,10,0.7,150,15199.999999999998,6300.000000000002,0.0
Ford,F-150 XLT,Gasoline,37500.0,9,0.8,200,30200.0,7300.0,0.0
BMW,Z4 sDrive28i,Gasoline,34500.0,10,0.8,200,27800.0,6700.0,0.0
BMW,528 i xDrive,Gasoline,12950.0,10,0.8,200,10560.0,2390.0,0.0
Ford,Expedition Limited,E85 Flex Fuel,16490.0,10,0.7,150,11693.0,4797.0,0.0
Buick,Enclave Leather,Gasoline,16000.0,9,0.8,200,13000.0,3000.0,1.0
Mercedes-Benz,SL-Class SL600 Roadster,Gasoline,22500.0,9,0.8,200,18200.0,4300.0,1.0
MINI,Cooper S Base,Gasoline,8500.0,8,0.8,200,7000.0,1500.0,1.0
Porsche,Cayenne Turbo,Gasoline,52999.0,8,0.8,200,42599.200000000004,10399.799999999996,0.0
Saturn,Vue Hybrid Base,Hybrid,4400.0,9,0.65,120,2980.0,1420.0,0.0
RAM,2500 Laramie,Diesel,56750.0,8,0.95,500,54412.5,2337.5,1.0
RAM,1500 Limited,Hybrid,44000.0,10,0.65,120,28720.0,15280.0,0.0
Chevrolet,Traverse RS,Gasoline,48500.0,8,0.8,200,39000.0,9500.0,1.0
Mazda,CX-50 2.5 Turbo Premium Package,Gasoline,36900.0,8,0.8,200,29720.0,7180.0,0.0
Cadillac,SRX Luxury Collection,E85 Flex Fuel,11499.0,9,0.7,150,8199.3,3299.7000000000007,1.0
FIAT,500 Lounge,Gasoline,9000.0,8,0.8,200,7400.0,1600.0,1.0
MINI,Cooper S Clubman Base,Gasoline,6950.0,8,0.8,200,5760.0,1190.0,1.0
BMW,X6 M50i,Gasoline,74999.0,10,0.8,200,60199.200000000004,14799.799999999996,0.0
Lexus,LS 460 Base,Gasoline,24900.0,10,0.8,200,20120.0,4780.0,0.0
Genesis,GV80 2.5T,Gasoline,57300.0,10,0.8,200,46040.0,11260.0,1.0
Jeep,Grand Cherokee Laredo,Gasoline,12500.0,10,0.8,200,10200.0,2300.0,0.0
Toyota,Tacoma SR5,Gasoline,26450.0,9,0.8,200,21360.0,5090.0,1.0
Jeep,Gladiator Sport S,Gasoline,39500.0,10,0.8,200,31800.0,7700.0,1.0
Dodge,Challenger SRT Hellcat,Gasoline,62999.0,10,0.8,200,50599.200000000004,12399.799999999996,0.0
Jeep,Renegade Trailhawk,Gasoline,17500.0,10,0.8,200,14200.0,3300.0,1.0
Ford,F-150 Lariat,Hybrid,61500.0,10,0.65,120,40095.0,21405.0,0.0
Jaguar,XF Premium,Gasoline,9400.0,9,0.8,200,7720.0,1680.0,1.0
RAM,1500 Laramie,Gasoline,51074.0,8,0.8,200,41059.200000000004,10014.799999999996,0.0
Volkswagen,Golf GTI 2.0T SE 4-Door,Gasoline,16750.0,8,0.8,200,13600.0,3150.0,1.0
Porsche,Macan Turbo,Gasoline,38000.0,8,0.8,200,30600.0,7400.0,0.0
BMW,X4 M Competition,Gasoline,60000.0,9,0.8,200,48200.0,11800.0,1.0
Lexus,RX 350 Base,Gasoline,16500.0,8,0.8,200,13400.0,3100.0,0.0
GMC,Terrain SLT,Gasoline,25500.0,10,0.8,200,20600.0,4900.0,0.0
Volvo,S60 B5 Inscription,Hybrid,36500.0,9,0.65,120,23845.0,12655.0,0.0
Subaru,Outback 2.5i Premium,Gasoline,12500.0,8,0.8,200,10200.0,2300.0,1.0
Ford,Explorer XLT,Gasoline,33500.0,9,0.8,200,27000.0,6500.0,0.0
Ford,F-150 Lariat,Gasoline,23000.0,10,0.8,200,18600.0,4400.0,0.0
Ford,Excursion XLS,Diesel,18000.0,10,0.95,500,17600.0,400.0,1.0
BMW,M8 Competition,Gasoline,129000.0,10,0.8,200,103400.0,25600.0,1.0
Porsche,Panamera GTS,Gasoline,66200.0,10,0.8,200,53160.0,13040.0,1.0
Mazda,Mazda3 i Touring,Gasoline,6000.0,9,0.8,200,5000.0,1000.0,0.0
GMC,Sierra 1500 SLT,Gasoline,32750.0,8,0.8,200,26400.0,6350.0,0.0
Mercedes-Benz,Sprinter 2500 Standard Roof,Diesel,111000.0,9,0.95,500,105950.0,5050.0,1.0
Mercedes-Benz,GL-Class GL 450,Gasoline,11900.0,8,0.8,200,9720.0,2180.0,1.0
RAM,1500 Big Horn,Gasoline,50204.0,8,0.8,200,40363.200000000004,9840.799999999996,1.0
Lexus,NX 300 Base,Gasoline,32500.0,10,0.8,200,26200.0,6300.0,0.0
BMW,435 i xDrive,Gasoline,21800.0,10,0.8,200,17640.0,4160.0,0.0
GMC,Yukon SLE,Gasoline,34000.0,10,0.8,200,27400.0,6600.0,1.0
Honda,Pilot EX-L,Gasoline,23000.0,10,0.8,200,18600.0,4400.0,0.0
Audi,A5 Sportback S line Premium Plus,Hybrid,37499.0,9,0.65,120,24494.350000000002,13004.649999999998,0.0
Honda,Civic Sport,Gasoline,18387.0,10,0.8,200,14909.6,3477.3999999999996,0.0
Porsche,Panamera Platinum Edition,Gasoline,86999.0,8,0.8,200,69799.2,17199.800000000003,0.0
BMW,740e xDrive iPerformance,Plug-In Hybrid,43500.0,10,0.95,50,41375.0,2125.0,0.0
Ford,F-250 XLT,E85 Flex Fuel,31000.0,10,0.7,150,21850.0,9150.0,0.0
Lincoln,Corsair Standard,Gasoline,38500.0,9,0.8,200,31000.0,7500.0,0.0
Nissan,Maxima 3.5 SR,Gasoline,26999.0,9,0.8,200,21799.2,5199.799999999999,1.0
GMC,Yukon SLT,Gasoline,30000.0,9,0.8,200,24200.0,5800.0,1.0
Mercedes-Benz,GLS 550 Base 4MATIC,Gasoline,39999.0,9,0.8,200,32199.2,7799.799999999999,1.0
Cadillac,CTS Base,Gasoline,9499.0,10,0.8,200,7799.200000000001,1699.7999999999993,0.0
Cadillac,CTS Base,Gasoline,6099.0,10,0.8,200,5079.2,1019.8000000000002,0.0
Ford,Explorer Limited,Hybrid,46000.0,10,0.65,120,30020.0,15980.0,0.0
Toyota,Highlander XLE,Gasoline,42000.0,9,0.8,200,33800.0,8200.0,0.0
Volkswagen,Golf GTI 2.0T SE 4-Door,Gasoline,23000.0,8,0.8,200,18600.0,4400.0,1.0
Toyota,Corolla CE,Gasoline,5199.0,10,0.8,200,4359.2,839.8000000000002,1.0
Honda,Element EX,Gasoline,10500.0,10,0.8,200,8600.0,1900.0,1.0
Hyundai,Genesis 4.6,Gasoline,10500.0,8,0.8,200,8600.0,1900.0,1.0
BMW,325 Ci,Gasoline,5750.0,8,0.8,200,4800.0,950.0,1.0
BMW,M3 Base,Gasoline,28750.0,9,0.8,200,23200.0,5550.0,0.0
Land,Rover Range Rover Sport HSE Dynamic,Gasoline,43500.0,10,0.8,200,35000.0,8500.0,0.0
Chevrolet,Corvette ZR-1,Gasoline,78000.0,8,0.8,200,62600.0,15400.0,1.0
Honda,Prelude Type SH,Gasoline,18000.0,10,0.8,200,14600.0,3400.0,0.0
